,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,salary
4092,27,6,134813,14,14,0,2,3,0,0,0,0,52,18,0
4093,31,6,190401,14,14,6,2,5,0,0,0,0,40,18,0
4094,21,3,260617,8,6,6,13,5,0,0,0,0,36,18,0
4095,31,3,45604,6,9,6,6,5,0,0,0,0,54,18,0
4096,59,3,67841,6,9,6,1,5,0,0,0,0,40,18,1
4097,40,6,244522,14,14,6,2,5,0,0,0,1902,48,18,1
4098,19,3,430471,9,7,0,1,3,0,0,0,0,40,18,0
4099,47,3,194698,6,9,6,8,5,0,0,0,0,50,18,0
4100,34,3,94235,0,13,0,7,1,0,0,0,0,40,18,0
4101,57,3,188330,6,9,6,3,5,0,0,0,0,78,18,0
4102,51,6,146181,5,5,6,8,5,4,0,0,0,40,18,0
4103,21,3,177125,1,10,0,1,4,0,0,0,0,20,18,0
4104,30,0,68330,1,10,6,5,5,0,0,0,0,50,18,0
4105,46,3,95636,1,10,4,1,4,0,0,0,0,45,18,0
4106,40,3,238329,0,13,0,5,4,0,1,0,0,45,18,0
4107,52,3,416129,11,1,6,3,4,0,0,0,0,40,22,0
4108,23,3,285004,0,13,0,5,4,3,0,0,0,50,8,0
4109,90,8,256514,0,13,1,14,0,0,1,991,0,10,18,0
4110,25,3,186294,6,9,0,4,4,0,1,0,0,50,18,0
4111,43,3,188786,1,10,4,8,4,0,0,0,0,45,18,0
4112,38,4,31352,1,10,4,11,1,1,1,0,0,40,18,1
4113,22,3,197613,12,11,0,3,4,0,1,0,0,30,18,0
4114,33,6,161942,0,13,0,4,4,0,1,1055,0,40,18,0
4115,34,3,275438,1,10,6,2,5,0,0,5178,0,40,18,1
4116,65,3,361721,12,11,6,8,5,0,0,0,0,20,18,0
4117,50,3,144968,6,9,0,9,3,0,0,0,0,15,18,0
4118,29,3,190539,0,13,0,5,4,0,0,6849,0,48,18,0
4119,25,3,178037,6,9,6,8,5,0,0,0,0,40,18,0
4120,54,3,306985,1,10,4,4,4,0,1,0,0,40,18,0
4121,49,3,87928,6,9,6,4,5,0,0,0,0,40,18,1
4122,44,3,242619,1,10,6,13,5,0,0,0,0,40,18,0
4123,24,3,154165,5,5,4,3,3,0,1,0,0,40,18,0
4124,25,3,511331,0,13,0,5,4,0,0,0,0,38,18,0
4125,65,6,221026,6,9,6,8,5,0,0,0,0,20,18,0
4126,56,7,222182,6,9,6,6,5,4,0,0,0,45,18,0
4127,39,7,126569,4,15,6,2,5,0,0,15024,0,60,18,1
4128,23,3,202344,0,13,0,2,3,0,1,0,0,40,18,0
4129,20,3,190423,1,10,0,3,4,0,1,0,0,20,18,0
4130,24,3,238917,13,3,0,7,1,0,0,0,0,40,22,0
4131,41,3,221947,1,10,6,6,5,0,0,0,1887,50,18,1
4132,40,0,37997,1,10,6,12,5,0,0,0,0,50,18,0
4133,55,3,147098,6,9,6,7,5,0,0,0,0,50,18,1
4134,38,3,278253,6,9,4,4,1,0,1,0,0,48,18,0
4135,23,3,195411,6,9,0,4,1,4,1,0,0,40,18,0
4136,44,3,76196,0,13,6,6,5,0,0,0,0,50,18,0
4137,45,3,120131,1,10,6,7,5,0,0,0,1887,40,18,1
4138,20,7,186014,1,10,0,4,3,0,1,0,0,12,40,0
4139,29,3,205903,6,9,0,3,3,0,0,0,0,40,18,0
4140,43,4,125405,6,9,6,11,5,0,0,0,0,40,18,0
4141,30,3,219838,2,8,4,13,4,0,0,0,0,40,18,0
4142,28,4,19395,1,10,0,4,4,0,1,0,0,38,18,0
4143,31,3,223327,6,9,6,6,5,0,0,0,0,40,18,1
4144,52,3,114062,6,9,4,7,1,0,1,0,0,40,18,0
4145,36,3,95654,0,13,6,2,2,0,1,0,0,50,38,1
4146,38,3,177305,6,9,6,7,5,0,0,0,0,45,18,0
4147,66,8,299616,1,10,6,14,5,0,0,0,0,40,18,0
4148,63,7,117681,12,11,6,12,5,0,0,0,0,40,18,0
4149,21,3,237651,1,10,0,3,3,0,0,0,0,35,18,0
4150,33,4,150570,6,9,4,4,4,0,0,0,0,40,18,0
4151,46,4,106705,1,10,4,2,1,0,1,1506,0,50,18,0
4152,20,8,174714,1,10,0,14,3,0,0,0,0,20,18,0
4153,47,0,175958,0,13,0,5,4,0,0,3325,0,60,18,0
4154,33,3,144064,7,16,6,2,5,0,0,0,0,55,18,1
4155,66,8,107112,3,4,0,14,0,4,0,0,0,30,18,0
4156,20,3,54152,1,10,0,4,3,0,1,0,0,30,23,0
4157,28,3,152951,6,9,4,1,4,0,0,0,0,40,18,0
4158,46,3,190487,6,9,4,10,1,0,1,0,0,28,39,0
4159,25,3,306666,1,10,6,5,5,4,0,0,0,45,18,0
4160,37,3,195148,6,9,6,7,3,0,0,3137,0,40,18,0
4161,31,7,226624,5,5,6,7,5,0,0,0,0,60,18,0
4162,49,3,157569,6,9,6,7,5,0,0,0,0,40,18,0
4163,22,4,22966,1,10,5,9,1,0,0,0,0,20,18,0
4164,52,3,379682,12,11,6,3,2,0,1,0,0,20,18,1
4165,29,3,446559,10,12,6,6,2,0,1,0,0,50,18,0
4166,18,3,41794,9,7,0,3,3,0,1,0,0,20,18,0
4167,31,6,90409,1,10,6,6,5,0,0,0,0,35,18,0
4168,23,3,125491,1,10,0,3,4,3,1,0,0,35,17,0
4169,27,8,129661,12,11,6,14,2,1,1,0,0,40,18,1
4170,54,7,104748,8,6,6,5,5,0,0,0,0,65,18,0
4171,50,6,169182,6,9,4,3,1,0,1,0,0,49,28,0
4172,46,3,324655,14,14,6,9,5,0,0,0,1902,40,23,1
4173,24,3,122272,0,13,0,12,3,0,1,0,0,40,18,0
4174,17,8,114798,9,7,0,14,3,0,1,0,0,18,18,0
4175,49,0,289707,6,9,2,3,4,0,0,0,0,45,18,0
4176,54,6,137691,6,9,6,7,5,0,0,0,0,40,18,1
4177,41,3,84610,0,13,6,6,5,0,0,0,1902,60,18,1
4178,49,3,166789,6,9,6,4,5,0,0,0,0,40,18,0
4179,36,6,348728,0,13,0,2,4,0,1,0,0,35,18,0
4180,23,3,348092,6,9,0,8,3,4,0,0,0,40,10,0
4181,63,3,154526,1,10,1,3,4,0,1,0,0,40,18,0
4182,67,3,288371,6,9,6,5,5,0,0,0,0,40,34,1
4183,23,3,182342,6,9,0,7,4,0,0,0,0,40,18,0
4184,22,3,244366,0,13,0,2,3,0,0,0,0,40,18,0
4185,66,3,102423,12,11,6,4,5,0,0,0,0,30,18,0
4186,25,3,259688,9,7,6,7,5,0,0,0,0,50,18,0
4187,30,3,98733,1,10,4,13,1,0,1,0,0,20,18,0
4188,35,3,174856,6,9,6,8,5,0,0,2885,0,40,18,0
4189,67,7,141797,3,4,6,6,5,0,0,0,0,40,18,0
4190,30,3,327202,2,8,0,7,4,4,0,0,0,40,18,0
4191,26,3,76996,1,10,0,13,4,4,1,0,0,38,18,0
4192,34,3,260560,6,9,6,13,5,0,0,0,0,40,18,0
4193,21,3,370990,1,10,0,5,3,0,0,0,0,40,18,0
4194,18,3,129010,2,8,0,7,3,0,0,0,0,10,18,0
4195,21,3,452640,6,9,0,7,4,0,0,0,0,40,18,0
4196,76,0,120796,5,5,6,2,5,0,0,0,0,40,18,0
4197,51,5,45334,1,10,6,11,5,3,0,0,0,70,23,0
4198,26,3,229523,6,9,6,13,2,0,1,0,0,56,18,0
4199,18,3,127388,2,8,0,3,4,0,1,0,0,25,18,0
4200,18,8,395567,9,7,0,14,3,0,0,0,0,40,18,0
4201,34,3,119422,12,11,6,13,5,0,0,0,1672,50,18,0
4202,59,3,193895,6,9,4,6,4,0,1,0,0,40,18,0
4203,55,3,163083,0,13,2,6,4,0,0,14084,0,45,18,1
4204,33,7,155343,1,10,0,12,4,0,0,0,0,72,18,0
4205,25,3,73895,6,9,0,3,3,0,1,0,0,10,18,0
4206,48,3,107682,6,9,1,13,4,0,1,0,0,10,18,0
4207,64,3,321166,0,13,4,5,4,0,1,0,0,5,18,0
4208,47,6,154940,14,14,0,2,4,0,1,0,0,45,18,1
4209,26,3,103700,1,10,0,9,3,0,1,0,0,40,18,0
4210,36,3,63509,10,12,6,2,5,0,0,0,0,48,18,1
4211,21,3,243842,6,9,6,12,5,0,0,0,0,40,18,0
4212,54,8,187221,3,4,0,14,4,0,1,0,0,25,18,0
4213,30,3,58597,6,9,0,13,3,0,0,0,0,44,18,0
4214,41,7,190290,6,9,4,7,4,0,0,0,0,40,18,0
4215,53,8,158352,14,14,0,14,4,0,1,8614,0,35,18,1
4216,34,3,62165,1,10,0,5,0,4,0,0,0,30,18,0
4217,20,8,307149,1,10,0,14,3,0,1,0,0,35,18,0
4218,24,3,280134,8,6,0,5,4,0,0,0,0,49,22,0
4219,26,3,118736,0,13,0,2,4,0,1,0,0,20,18,0
4220,25,3,171114,6,9,0,4,4,0,1,0,0,48,18,0
4221,35,3,169638,1,10,4,5,1,0,1,0,0,36,18,0
4222,41,3,125461,1,10,4,7,4,0,0,0,0,40,18,1
4223,33,3,145434,9,7,0,7,3,0,0,0,0,40,18,0
4224,18,3,152182,1,10,0,3,3,0,1,0,0,25,18,0
4225,27,0,233724,6,9,2,4,4,0,0,0,0,38,18,0
4226,32,3,153963,6,9,4,3,1,0,1,0,0,35,18,0
4227,51,6,88120,6,9,0,3,4,4,0,0,0,40,18,0
4228,38,3,96330,12,11,4,4,1,4,1,0,0,40,18,0
4229,41,6,66118,1,10,6,8,2,0,1,0,0,25,18,0
4230,26,3,182178,1,10,6,7,5,0,0,2829,0,40,18,0
4231,38,7,53628,12,11,4,6,1,0,0,0,0,35,18,0
4232,54,3,174865,5,5,6,6,5,0,0,0,0,45,18,1
4233,30,3,66194,0,13,0,2,4,0,1,0,0,60,12,0
4234,31,3,73796,1,10,1,6,1,0,1,0,0,30,18,0
4235,26,4,28366,0,13,0,2,4,0,0,0,0,40,18,0
4236,75,7,231741,7,16,6,2,5,0,0,4931,0,3,18,0
4237,29,3,237865,14,14,0,8,3,4,0,0,0,40,18,0
4238,61,3,195453,6,9,6,6,5,0,0,0,0,50,18,1
4239,24,3,116934,1,10,2,5,1,0,1,0,0,45,18,0
4240,22,8,87867,2,8,0,14,4,0,0,0,0,30,18,0
4241,34,3,456399,10,12,0,2,4,0,0,0,0,40,18,0
4242,42,3,263608,1,10,4,7,3,0,0,0,0,40,18,0
4243,24,3,263498,9,7,0,7,4,0,0,0,0,40,18,0
4244,42,7,183765,10,12,6,5,5,0,0,0,0,40,23,0
4245,27,5,469705,6,9,0,7,4,4,0,0,1980,40,18,0
4246,39,6,113253,0,13,6,2,2,0,1,0,0,50,18,1
4247,20,3,138768,6,9,0,1,3,0,0,0,0,40,18,0
4248,51,3,302146,9,7,0,3,4,4,1,0,0,40,18,0
4249,68,3,253866,0,13,6,5,5,0,0,0,0,30,18,0
4250,28,5,214858,6,9,0,13,3,0,0,0,0,48,18,0
4251,43,3,243476,6,9,4,9,4,0,1,0,0,40,18,0
4252,35,3,169104,1,10,5,7,4,0,0,0,0,40,18,0
4253,44,3,103218,6,9,4,4,1,4,1,0,0,40,18,0
4254,41,3,57233,0,13,0,1,4,0,0,0,0,40,18,0
4255,44,3,228320,6,9,6,9,5,0,0,0,0,45,18,1
4256,20,3,217421,6,9,6,4,0,0,1,0,0,40,18,0
4257,46,3,185041,6,9,6,7,5,0,0,0,0,75,18,1
4258,27,7,37302,10,12,6,8,5,0,0,7688,0,70,18,1
4259,32,3,261059,1,10,0,3,4,0,0,0,0,50,18,0
4260,46,3,59767,1,10,4,5,4,0,0,0,0,50,18,0
4261,26,3,333541,6,9,0,3,4,0,0,0,0,24,18,0
4262,20,3,133352,1,10,0,4,3,3,1,0,0,40,17,0
4263,36,3,99270,6,9,6,12,2,0,1,0,0,40,18,0
4264,49,3,204629,0,13,6,6,5,0,0,0,0,40,18,1
4265,32,3,34104,6,9,6,6,5,0,0,3103,0,55,18,1
4266,32,3,312667,0,13,6,2,5,0,0,15024,0,50,18,1
4267,49,3,329603,0,13,6,7,5,0,0,0,1902,40,18,1
4268,36,3,281021,6,9,0,8,4,0,0,0,0,45,18,0
4269,22,3,275385,1,10,0,3,0,0,0,0,0,25,18,0
4270,52,5,129177,6,9,4,4,4,0,1,0,0,40,18,0
4271,42,3,385591,6,9,6,6,5,0,0,0,0,50,18,1
4272,22,8,201179,1,10,0,14,3,0,0,0,0,40,18,0
4273,72,3,38360,6,9,1,3,1,0,1,0,0,16,18,0
4274,30,6,73796,0,13,2,2,4,0,1,0,0,40,18,0
4275,44,3,67671,1,10,6,1,5,0,0,0,0,40,18,0
4276,23,3,257621,0,13,0,5,4,0,1,0,0,45,18,0
4277,22,3,180052,1,10,0,5,3,0,0,0,0,20,18,0
4278,59,3,656036,0,13,2,4,1,0,0,0,0,60,18,0
4279,46,3,215943,6,9,4,2,1,0,1,0,0,40,18,0
4280,30,3,488720,12,11,6,1,5,0,0,0,0,40,37,0
4281,64,5,199298,3,4,1,3,1,0,1,0,0,30,1,0
4282,31,3,305692,1,10,6,5,2,4,1,0,0,40,18,0
4283,64,3,114994,6,9,6,3,5,0,0,0,0,20,18,0
4284,45,3,88265,6,9,0,13,3,0,1,0,0,40,18,0
4285,59,3,168569,6,9,6,13,5,0,0,0,1887,40,18,1
4286,32,3,175413,6,9,0,4,0,4,1,0,0,40,24,0
4287,43,3,161226,0,13,6,13,5,1,0,0,0,40,18,0
4288,66,8,160995,8,6,4,14,4,0,1,1086,0,20,18,0
4289,23,3,208598,1,10,0,5,4,0,0,0,0,45,18,0
4290,49,7,200471,6,9,6,7,5,0,0,0,0,40,18,0
4291,32,3,256609,2,8,6,13,5,0,0,0,0,40,37,0
4292,49,3,176684,12,11,0,6,1,0,1,0,0,40,18,0
4293,33,3,206512,1,10,4,2,4,0,0,0,0,40,18,0
4294,28,3,212640,4,15,0,2,4,0,1,0,0,85,18,0
4295,47,3,148724,6,9,6,5,5,4,0,0,0,40,18,0
4296,41,3,266510,6,9,0,3,3,0,0,0,0,40,18,0
4297,34,6,240252,14,14,6,6,5,0,0,0,0,40,18,1
4298,25,3,358975,6,9,0,3,4,0,1,0,0,35,18,0
4299,20,8,124242,1,10,0,14,3,0,1,0,0,40,18,0
4300,21,3,434710,1,10,0,5,4,0,1,0,0,15,18,0
4301,25,3,204338,6,9,0,12,1,0,0,0,0,30,23,0
4302,46,3,241844,5,5,6,3,5,0,0,0,0,40,18,0
4303,37,3,191342,15,2,6,7,5,3,0,0,0,40,30,0
4304,41,3,221947,1,10,6,7,5,0,0,0,0,56,18,1
4305,44,3,111483,6,9,0,4,3,0,0,0,1504,50,18,0
4306,30,3,65278,6,9,6,9,5,0,0,0,0,40,18,1
4307,54,3,133403,1,10,6,13,5,0,0,0,0,40,18,0
4308,35,7,166416,6,9,6,12,5,0,0,0,0,99,18,0
4309,58,8,142158,6,9,1,14,4,0,1,0,0,12,18,0
4310,21,3,221480,1,10,0,9,3,0,1,0,0,25,39,0
4311,35,7,189878,14,14,6,5,5,0,0,0,0,40,18,1
4312,35,3,278403,4,15,6,2,5,0,0,0,0,80,18,1
4313,19,3,184710,1,10,0,7,3,0,0,0,0,20,18,0
4314,48,3,177775,6,9,4,6,4,0,1,0,0,40,18,0
4315,56,8,275943,1,10,6,14,5,0,0,0,0,40,21,0
4316,65,7,225473,1,10,1,7,4,0,1,0,0,35,18,0
4317,40,3,289403,0,13,2,4,1,4,0,0,0,35,18,0
4318,26,3,269060,6,9,0,4,4,0,1,0,0,40,18,0
4319,45,3,449354,1,10,6,6,5,0,0,0,0,40,18,0
4320,26,3,214413,1,10,0,7,3,0,0,0,0,40,18,0
4321,32,3,80058,6,9,6,4,5,0,0,0,0,40,18,0
4322,35,3,202027,0,13,4,6,4,0,0,27828,0,50,18,1
4323,22,7,123440,1,10,0,7,4,0,0,0,0,48,18,0
4324,37,3,191524,12,11,2,2,3,0,1,0,0,38,18,0
4325,25,3,308144,0,13,0,7,4,0,0,0,0,40,37,0
4326,64,3,164204,15,2,6,8,5,0,0,0,0,53,23,0
4327,46,3,205100,12,11,6,6,5,0,0,0,0,48,18,1
4328,30,3,195750,6,9,0,1,3,0,0,0,0,27,18,0
4329,63,3,149756,10,12,4,6,4,0,0,0,0,40,18,1
4330,51,6,240358,6,9,6,11,5,0,0,0,0,40,18,1
4331,68,7,241174,3,4,6,6,5,0,0,0,0,16,18,0
4332,36,3,356838,7,16,6,2,5,0,0,0,0,50,34,0
4333,28,0,115705,1,10,0,6,4,0,0,0,0,50,18,0
4334,41,6,137142,1,10,6,5,5,0,0,0,0,40,18,0
4335,47,3,296066,1,10,6,2,5,0,0,0,0,40,18,0
4336,22,3,401335,1,10,0,3,1,4,1,0,0,30,18,0
4337,33,8,182771,0,13,0,14,3,3,0,0,0,80,0,0
4338,34,0,186824,4,15,6,2,5,0,0,15024,0,40,18,1
4339,46,5,162187,0,13,6,2,5,0,0,0,0,40,18,1
4340,28,3,98010,1,10,5,4,3,0,1,0,0,40,18,0
4341,36,3,172538,6,9,6,7,5,0,0,0,0,52,18,1
4342,18,3,80163,1,10,0,5,3,0,1,0,0,20,18,0
4343,33,6,43959,14,14,6,2,5,0,0,7688,0,50,18,1
4344,51,3,162632,6,9,6,8,5,0,0,7298,0,60,18,1
4345,56,7,115422,6,9,6,6,5,0,0,0,0,35,18,0
4346,54,3,100933,6,9,0,4,1,0,1,0,0,40,18,0
4347,29,3,270379,6,9,0,6,1,4,1,0,0,40,18,0
4348,40,3,20109,1,10,4,1,4,1,1,0,0,84,18,0
4349,53,3,114758,14,14,6,6,5,0,0,15024,0,65,18,1
4350,22,3,100345,6,9,0,1,3,0,0,0,0,35,18,0
4351,33,3,184901,6,9,6,13,5,0,0,0,0,40,18,1
4352,28,3,87239,6,9,4,8,4,0,0,0,0,50,18,0
4353,63,3,127363,1,10,6,2,2,0,1,0,0,12,18,0
4354,53,5,199720,7,16,6,2,5,0,0,15024,0,60,40,1
4355,37,3,143058,8,6,6,7,5,0,0,0,0,50,18,0
4356,50,5,36489,1,10,4,6,1,0,0,0,0,40,18,0
4357,22,3,141698,6,9,0,7,3,0,0,0,0,40,18,0
4358,40,5,26358,10,12,0,4,4,0,1,0,0,40,18,0
4359,22,3,195532,0,13,0,2,4,0,1,8614,0,40,18,1
4360,21,3,30039,1,10,0,2,3,0,0,0,0,40,18,0
4361,25,3,125159,10,12,6,1,5,4,0,0,0,40,24,0
4362,20,3,246250,1,10,0,7,4,0,1,0,0,40,18,0
4363,43,5,77370,6,9,6,8,5,0,0,0,0,40,18,0
4364,29,3,355569,12,11,0,6,1,0,1,0,0,50,18,0
4365,32,3,180603,0,13,6,5,5,0,0,0,0,40,18,1
4366,42,3,201785,14,14,6,5,5,0,0,0,0,50,18,1
4367,33,3,256211,6,9,6,13,5,3,0,0,0,40,4,0
4368,27,3,146764,1,10,6,6,2,0,1,0,0,40,18,1
4369,22,8,211968,1,10,0,14,3,0,1,0,0,40,38,0
4370,29,3,200515,1,10,6,13,5,0,0,0,0,38,18,0
4371,29,3,52636,6,9,6,8,5,0,0,0,0,40,18,0
4372,20,3,27049,1,10,0,6,3,0,1,0,0,20,18,0
4373,35,3,111128,8,6,0,4,3,0,0,0,0,40,18,0
4374,31,7,348038,0,13,6,2,5,0,0,0,1902,50,1,1
4375,33,3,93930,6,9,0,7,4,0,0,0,0,50,18,0
4376,67,3,397831,1,10,6,6,5,0,0,0,1539,40,18,0
4377,46,3,33794,1,10,6,2,5,0,0,0,0,10,18,0
4378,45,3,178215,5,5,6,13,2,0,1,0,0,40,18,1
4379,17,6,191910,9,7,0,5,3,0,0,0,0,20,18,0
4380,35,3,340110,0,13,6,6,5,0,0,0,1848,70,18,1
4381,48,7,133694,0,13,5,6,4,4,0,0,0,40,24,1
4382,49,3,148398,6,9,4,13,4,4,1,0,0,40,18,0
4383,20,3,133515,1,10,0,5,0,0,1,0,0,40,18,0
4384,27,3,181667,6,9,6,13,5,0,0,5013,0,46,34,0
4385,64,3,159715,1,10,6,7,5,0,0,0,0,20,18,0
4386,53,5,174040,1,10,2,7,4,4,0,0,0,40,18,0
4387,52,3,117700,6,9,4,4,4,0,1,0,0,40,18,0
4388,29,3,37215,6,9,6,7,5,0,0,0,0,55,18,0
4389,32,0,46807,6,9,6,7,5,0,0,99999,0,40,18,1
4390,48,7,317360,0,13,6,2,2,0,1,0,0,20,18,1
4391,30,3,425627,1,10,0,7,0,0,0,0,0,40,37,0
4392,34,3,82623,6,9,6,3,5,0,0,0,0,20,18,0
4393,19,8,63574,1,10,0,14,3,0,0,0,0,50,18,0
4394,39,3,140854,6,9,0,2,4,0,0,0,0,50,18,0
4395,28,3,185061,9,7,0,1,0,0,0,0,0,40,18,0
4396,17,3,160118,2,8,0,5,4,0,1,0,0,10,23,0
4397,54,3,282680,0,13,0,2,4,0,1,0,0,50,18,0
4398,24,3,137591,1,10,0,5,3,0,0,0,1762,40,18,0
4399,25,3,198163,6,9,0,6,3,0,1,0,0,40,18,0
4400,25,3,132749,9,7,4,3,1,0,1,0,0,12,18,0
4401,48,6,31264,1,10,6,6,2,0,1,5178,0,40,18,1
4402,24,3,399449,0,13,0,5,3,0,1,0,0,40,18,0
4403,31,3,27494,1,10,6,5,5,3,0,0,0,50,8,0
4404,47,3,368561,1,10,6,7,5,0,0,0,0,40,18,1
4405,45,3,102096,0,13,6,6,5,0,0,0,0,40,23,1
4406,19,3,406078,1,10,0,4,3,0,1,0,0,25,18,0
4407,52,0,100506,1,10,6,5,5,0,0,15024,0,50,18,1
4408,52,3,29658,6,9,6,4,5,0,0,0,0,40,18,0
4409,19,8,20469,6,9,0,14,0,3,1,0,0,12,4,0
4410,60,3,181953,6,9,6,8,5,0,0,0,0,28,18,0
4411,43,3,304175,14,14,6,2,5,0,0,0,0,50,18,1
4412,24,3,170070,10,12,4,3,3,0,1,0,0,30,18,0
4413,20,8,193416,1,10,0,14,3,0,1,0,0,40,18,0
4414,51,3,194908,6,9,0,4,4,0,1,0,0,40,18,0
4415,38,7,357962,5,5,4,7,4,0,0,0,0,40,18,0
4416,21,3,214716,1,10,0,4,3,0,1,0,0,10,18,0
4417,40,0,207578,6,9,6,4,5,0,0,0,0,50,18,1
4418,54,3,146409,1,10,1,6,1,0,1,0,0,40,18,0
4419,35,3,341643,0,13,0,3,0,0,0,0,0,50,18,0
4420,52,3,131631,9,7,2,13,1,4,0,0,0,40,18,0
4421,53,3,88842,6,9,6,6,5,0,0,99999,0,40,18,1
4422,56,8,128900,1,10,1,14,4,4,1,0,0,40,18,0
4423,35,3,417136,6,9,4,7,1,4,0,0,0,40,18,0
4424,43,7,336763,1,10,4,5,1,0,1,0,880,42,18,0
4425,29,3,209301,0,13,6,7,5,0,0,0,0,40,34,0
4426,29,3,120986,6,9,6,8,5,1,0,0,0,65,18,0
4427,27,3,51025,6,9,0,3,4,0,1,0,0,40,18,0
4428,58,3,218281,0,13,6,4,5,0,0,0,0,40,37,0
4429,64,3,114994,6,9,6,1,5,0,0,0,0,18,18,0
4430,53,3,335481,6,9,6,4,2,4,1,0,0,32,18,0
4431,21,3,174503,6,9,0,4,4,0,1,0,0,30,18,0
4432,40,7,230478,10,12,4,6,4,0,0,0,0,30,18,0
4433,52,4,149650,7,16,6,2,5,0,0,0,0,40,38,1
4434,38,3,149419,12,11,0,9,4,0,0,0,0,50,18,0
4435,40,8,341539,1,10,4,14,4,0,1,0,0,30,18,0
4436,39,3,185099,6,9,6,6,5,0,0,0,0,40,18,0
4437,56,8,132930,14,14,0,14,4,0,1,0,0,50,18,1
4438,68,3,128472,7,16,6,2,5,0,0,0,0,55,18,1
4439,24,3,124971,6,9,0,5,4,0,0,0,0,38,18,0
4440,40,0,344060,4,15,6,2,5,0,0,0,0,50,18,1
4441,43,0,286750,4,15,6,2,5,4,0,0,0,99,18,1
4442,38,3,296999,0,13,0,6,4,0,1,0,0,70,18,0
4443,45,3,123681,6,9,6,5,5,0,0,0,0,40,18,1
4444,18,3,232024,9,7,0,13,3,0,0,0,0,55,18,0
4445,57,6,52267,14,14,6,6,5,0,0,0,0,50,18,1
4446,49,3,119182,6,9,2,3,4,4,1,0,0,35,18,0
4447,25,3,191230,1,10,0,6,3,0,1,0,0,40,41,0
4448,52,5,23780,1,10,4,4,4,0,0,0,0,40,18,0
4449,56,3,184553,8,6,4,7,4,0,0,0,0,56,18,0
4450,26,0,242651,1,10,0,5,4,0,0,0,0,48,18,0
4451,19,3,246226,6,9,0,7,4,0,1,0,0,40,18,0
4452,25,0,86745,0,13,0,4,3,3,1,0,0,40,18,0
4453,25,3,106889,6,9,6,4,2,0,1,0,0,30,18,0
4454,21,3,460835,6,9,0,5,0,0,0,0,0,45,18,0
4455,48,7,213140,3,4,6,7,5,0,0,0,0,40,31,0
4456,33,4,37070,14,14,6,2,5,0,0,0,0,60,34,0
4457,31,4,93589,6,9,4,11,3,2,0,0,0,40,18,0
4458,26,7,213258,6,9,4,12,1,0,0,0,0,65,18,0
4459,37,4,46814,0,13,0,2,4,0,0,0,0,38,18,0
4460,29,8,168873,1,10,4,14,1,0,1,0,0,30,18,0
4461,20,3,284737,1,10,0,3,3,0,0,0,0,20,18,0
4462,28,3,309620,1,10,6,5,5,2,0,0,0,60,23,0
4463,49,3,197418,6,9,1,4,1,0,1,0,0,20,18,0
4464,73,8,132737,8,6,0,14,4,0,0,0,0,4,18,0
4465,49,3,185041,14,14,6,6,5,0,0,0,1977,40,18,1
4466,51,3,159604,1,10,6,2,2,0,1,0,0,40,18,1
4467,40,3,123557,1,10,6,5,5,0,0,0,0,40,18,0
4468,24,3,275421,12,11,0,13,3,0,1,0,0,40,18,0
4469,18,3,167147,2,8,0,5,3,0,0,0,0,24,18,0
4470,41,3,197583,8,6,6,8,5,4,0,0,0,40,18,1
4471,46,3,175109,6,9,6,4,5,0,0,0,1485,40,18,1
4472,46,3,117502,6,9,6,4,2,0,1,0,0,40,18,0
4473,64,3,180401,8,6,6,8,5,0,0,0,0,40,18,1
4474,50,7,146603,4,15,6,2,5,0,0,0,0,40,18,1
4475,53,4,143822,14,14,6,2,5,0,0,0,0,36,18,1
4476,21,3,51985,6,9,0,7,4,0,0,0,0,40,18,0
4477,22,4,48121,1,10,6,3,5,0,0,0,0,25,18,0
4478,37,3,234807,0,13,4,6,1,0,1,7430,0,45,18,1
4479,39,5,65324,4,15,0,2,4,0,0,0,0,55,18,1
4480,30,3,302149,0,13,6,5,5,3,0,0,0,40,32,0
4481,25,3,168403,0,13,0,2,4,0,0,0,1741,40,18,0
4482,26,3,159897,1,10,0,6,1,4,1,0,0,40,18,0
4483,43,3,416338,0,13,0,5,4,0,0,0,0,50,18,0
4484,59,3,370615,6,9,1,4,1,0,1,0,0,60,18,0
4485,27,3,219371,6,9,5,4,1,0,1,0,0,40,24,0
4486,55,3,120970,8,6,6,7,5,4,0,0,0,40,18,1
4487,20,3,22966,1,10,0,3,3,0,0,0,0,12,34,0
4488,25,3,34541,12,11,0,2,4,0,1,0,0,36,34,0
4489,28,3,191027,10,12,2,3,4,0,0,0,0,40,18,0
4490,29,3,107458,0,13,0,5,4,0,0,0,0,50,18,0
4491,60,3,121832,9,7,6,5,5,0,0,0,0,40,18,1
4492,37,6,233825,0,13,6,2,2,0,1,15024,0,50,18,1
4493,25,3,73839,9,7,4,5,3,0,1,0,0,40,18,0
4494,27,3,109165,1,10,6,7,5,0,0,0,0,60,18,0
4495,50,4,103063,0,13,6,6,5,0,0,0,0,40,18,1
4496,41,7,29762,1,10,6,12,5,0,0,5013,0,70,18,0
4497,46,3,111979,3,4,6,7,5,0,0,0,0,47,18,0
4498,35,3,150125,12,11,4,3,1,4,1,0,0,40,18,0
4499,21,8,301853,1,10,0,14,3,0,0,0,0,40,18,0
